user_id,total_sessions,avg_session_length,total_purchases,total_levels,last_login,first_login,days_since_last_login,days_active,sessions_per_week,churned,R_score,F_score,M_score,RFM_score,engagement_score,purchase_rate,level_rate,is_high_spender,is_highly_active,cluster,segment
44116,12,49.55833333333334,29,125,2024-12-16,2024-04-18,15,243,0.35,0,4.0,5.0,2.0,11.0,29.52,2.417,10.417,0,1,2,High Engagement
44117,12,40.55,54,114,2024-11-25,2024-01-15,36,316,0.27,1,2.0,4.0,4.0,10.0,25.33,4.5,9.5,1,0,2,High Engagement
44118,9,36.17777777777778,34,62,2024-10-03,2024-02-20,89,227,0.28,1,1.0,4.0,3.0,8.0,18.55,3.778,6.889,0,0,0,At-Risk
44119,6,31.916666666666668,13,81,2024-10-17,2024-01-13,75,279,0.15,1,1.0,1.0,1.0,3.0,18.76,2.167,13.5,0,0,0,At-Risk
44120,10,27.47,16,115,2024-12-30,2024-02-17,1,318,0.22,0,5.0,2.0,1.0,8.0,21.31,1.6,11.5,0,0,0,At-Risk
44121,9,36.53333333333333,42,80,2024-09-08,2024-03-29,114,164,0.38,1,1.0,5.0,4.0,10.0,20.96,4.667,8.889,0,1,2,High Engagement
44122,10,29.57,41,95,2024-10-21,2024-01-20,71,276,0.25,1,1.0,3.0,3.0,7.0,19.94,4.1,9.5,0,0,3,High Spender
44123,19,45.03157894736842,152,155,2024-12-29,2024-01-29,2,336,0.4,0,5.0,5.0,5.0,15.0,31.54,8.0,8.158,1,1,2,High Engagement
44124,9,22.200000000000003,9,117,2024-12-14,2024-01-19,17,331,0.19,0,4.0,2.0,1.0,7.0,19.82,1.0,13.0,0,0,0,At-Risk
44125,7,32.128571428571426,9,62,2024-09-16,2024-01-14,106,247,0.2,1,1.0,2.0,1.0,4.0,17.01,1.286,8.857,0,0,0,At-Risk
44126,10,35.38,52,95,2024-12-26,2024-01-25,5,337,0.21,0,5.0,2.0,4.0,11.0,21.52,5.2,9.5,0,0,3,High Spender
44127,11,18.509090909090908,19,92,2024-12-29,2024-02-18,2,316,0.24,0,5.0,3.0,2.0,10.0,16.27,1.727,8.364,0,0,0,At-Risk
44128,11,31.57272727272727,32,98,2024-12-24,2024-01-01,7,359,0.21,0,5.0,2.0,3.0,10.0,20.7,2.909,8.909,0,0,0,At-Risk
44129,13,16.184615384615384,17,121,2024-12-28,2024-01-03,3,361,0.25,0,5.0,3.0,1.0,9.0,18.68,1.308,9.308,0,0,0,At-Risk
44130,6,19.95,17,35,2024-07-31,2024-01-15,153,199,0.21,1,1.0,2.0,1.0,4.0,10.54,2.833,5.833,0,0,0,At-Risk
44131,9,69.76666666666667,32,74,2024-11-19,2024-01-27,42,298,0.21,1,2.0,2.0,3.0,7.0,29.61,3.556,8.222,0,0,1,Casual
44132,7,35.74285714285714,38,69,2024-10-04,2024-05-26,88,132,0.37,1,1.0,5.0,3.0,9.0,19.52,5.429,9.857,0,1,3,High Spender
44133,11,37.52727272727273,30,103,2024-10-02,2024-01-01,90,276,0.28,1,1.0,4.0,3.0,8.0,23.3,2.727,9.364,0,0,1,Casual
44134,15,30.313333333333333,157,136,2024-12-14,2024-01-15,17,335,0.31,0,4.0,5.0,5.0,14.0,24.75,10.467,9.067,1,1,3,High Spender
44135,9,37.34444444444445,76,101,2024-12-14,2024-01-27,17,323,0.2,0,4.0,2.0,5.0,11.0,22.71,8.444,11.222,1,0,3,High Spender
44136,13,29.807692307692307,12,87,2024-11-18,2024-02-11,43,282,0.32,1,2.0,5.0,1.0,8.0,19.44,0.923,6.692,0,1,0,At-Risk
44137,13,56.84615384615385,35,139,2024-12-14,2024-01-08,17,342,0.27,0,4.0,4.0,3.0,11.0,32.87,2.692,10.692,0,0,1,Casual
44138,9,61.67777777777777,7,70,2024-12-14,2024-01-12,17,338,0.19,0,4.0,2.0,1.0,7.0,26.68,0.778,7.778,0,0,1,Casual
44139,15,33.373333333333335,95,165,2024-12-24,2024-01-01,7,359,0.29,0,5.0,4.0,5.0,14.0,28.66,6.333,11.0,1,1,2,High Engagement
44140,10,34.54,26,90,2024-12-27,2024-01-12,4,351,0.2,0,5.0,2.0,2.0,9.0,20.7,2.6,9.0,0,0,0,At-Risk
44141,8,25.3375,21,99,2024-11-29,2024-01-10,32,325,0.17,1,3.0,1.0,2.0,6.0,18.78,2.625,12.375,0,0,0,At-Risk
44142,6,42.833333333333336,1,70,2024-12-10,2024-01-27,21,319,0.13,0,3.0,1.0,1.0,5.0,20.79,0.167,11.667,0,0,0,At-Risk
44143,7,55.82857142857142,67,52,2024-12-07,2024-01-14,24,329,0.15,0,3.0,1.0,5.0,9.0,22.86,9.571,7.429,1,0,3,High Spender
44144,9,14.866666666666667,41,83,2024-12-26,2024-01-09,5,353,0.18,0,5.0,1.0,3.0,9.0,13.98,4.556,9.222,0,0,0,At-Risk
44145,6,62.13333333333333,5,39,2024-08-04,2024-01-06,149,212,0.2,1,1.0,2.0,1.0,4.0,23.57,0.833,6.5,0,0,1,Casual
44146,8,67.1875,33,87,2024-12-22,2024-01-10,9,348,0.16,0,5.0,1.0,3.0,9.0,30.02,4.125,10.875,0,0,1,Casual
44147,7,44.142857142857146,33,33,2024-12-12,2024-01-30,19,318,0.15,0,4.0,1.0,3.0,8.0,17.34,4.714,4.714,0,0,0,At-Risk
44148,12,28.725,23,125,2024-11-10,2024-01-18,51,298,0.28,1,2.0,4.0,2.0,8.0,22.99,1.917,10.417,0,0,2,High Engagement
44149,8,31.4125,34,89,2024-12-10,2024-01-12,21,334,0.17,0,3.0,1.0,3.0,7.0,19.54,4.25,11.125,0,0,0,At-Risk
44150,12,27.166666666666668,38,116,2024-12-27,2024-02-24,4,308,0.27,0,5.0,4.0,3.0,12.0,21.53,3.167,9.667,0,0,2,High Engagement
44151,8,79.325,40,86,2024-11-11,2024-02-07,50,279,0.2,1,2.0,2.0,3.0,7.0,33.71,5.0,10.75,0,0,1,Casual
44152,6,23.883333333333336,12,81,2024-12-16,2024-03-08,15,284,0.15,0,4.0,1.0,1.0,6.0,16.35,2.0,13.5,0,0,0,At-Risk
44153,11,21.827272727272728,28,115,2024-12-15,2024-01-14,16,337,0.23,0,4.0,3.0,2.0,9.0,19.66,2.545,10.455,0,0,0,At-Risk
44154,15,34.6,92,103,2024-12-17,2024-01-29,14,324,0.32,0,4.0,5.0,5.0,14.0,22.58,6.133,6.867,1,1,3,High Spender
44155,16,34.13125,63,123,2024-12-25,2024-02-25,6,305,0.37,0,5.0,5.0,5.0,15.0,24.76,3.938,7.688,1,1,2,High Engagement
44156,10,32.19,44,117,2024-08-20,2024-01-30,133,204,0.34,1,1.0,5.0,4.0,10.0,23.42,4.4,11.7,0,1,2,High Engagement
44157,15,42.626666666666665,44,143,2024-11-23,2024-01-31,38,298,0.35,1,2.0,5.0,4.0,11.0,29.35,2.933,9.533,0,1,2,High Engagement
44158,10,25.27,31,81,2024-12-14,2024-01-06,17,344,0.2,0,4.0,2.0,3.0,9.0,16.97,3.1,8.1,0,0,0,At-Risk
44159,9,28.22222222222222,13,91,2024-12-30,2024-01-02,1,364,0.17,0,5.0,1.0,1.0,7.0,18.79,1.444,10.111,0,0,0,At-Risk
44160,11,39.07272727272727,38,144,2024-11-19,2024-02-15,42,279,0.28,1,2.0,4.0,3.0,9.0,28.11,3.455,13.091,0,0,2,High Engagement
44161,8,26.55,26,67,2024-11-29,2024-02-17,32,287,0.2,1,3.0,2.0,2.0,7.0,15.87,3.25,8.375,0,0,0,At-Risk
44162,10,33.589999999999996,31,103,2024-10-06,2024-01-24,86,257,0.27,1,1.0,4.0,3.0,8.0,22.08,3.1,10.3,0,0,1,Casual
44163,11,22.29090909090909,24,101,2024-12-15,2024-02-03,16,317,0.24,0,4.0,3.0,2.0,9.0,18.35,2.182,9.182,0,0,0,At-Risk
44164,9,21.64444444444445,29,106,2024-12-25,2024-01-02,6,359,0.18,0,5.0,1.0,2.0,8.0,18.45,3.222,11.778,0,0,0,At-Risk
44165,8,24.7375,14,111,2024-12-28,2024-03-03,3,301,0.19,0,5.0,2.0,1.0,8.0,19.95,1.75,13.875,0,0,0,At-Risk
44166,6,115.38333333333333,16,44,2024-11-22,2024-01-27,39,301,0.14,1,2.0,1.0,1.0,4.0,39.84,2.667,7.333,0,0,1,Casual
44167,14,42.785714285714285,50,119,2024-11-04,2024-01-27,57,283,0.35,1,2.0,5.0,4.0,11.0,26.85,3.571,8.5,0,1,2,High Engagement
44168,11,20.57272727272727,70,109,2024-12-09,2024-01-08,22,337,0.23,0,3.0,3.0,5.0,11.0,18.65,6.364,9.909,1,0,3,High Spender
44169,14,41.76428571428572,10,164,2024-12-06,2024-02-26,25,285,0.34,0,3.0,5.0,1.0,9.0,31.27,0.714,11.714,0,1,2,High Engagement
44170,13,21.315384615384616,60,155,2024-11-20,2024-01-04,41,322,0.28,1,2.0,4.0,5.0,11.0,23.95,4.615,11.923,1,0,2,High Engagement
44171,10,16.84,48,101,2024-12-12,2024-01-03,19,345,0.2,0,4.0,2.0,4.0,10.0,16.56,4.8,10.1,0,0,3,High Spender
44172,14,29.935714285714283,47,169,2024-12-19,2024-02-25,12,299,0.33,0,4.0,5.0,4.0,13.0,28.22,3.357,12.071,0,1,2,High Engagement
44173,4,28.7,11,55,2024-12-18,2024-04-06,13,257,0.11,0,4.0,1.0,1.0,6.0,14.88,2.75,13.75,0,0,0,At-Risk
44174,15,23.973333333333336,29,122,2024-12-20,2024-01-21,11,335,0.31,0,4.0,5.0,2.0,11.0,21.36,1.933,8.133,0,1,2,High Engagement
44175,11,27.11818181818182,18,76,2024-12-28,2024-01-23,3,341,0.23,0,5.0,3.0,2.0,10.0,17.11,1.636,6.909,0,0,0,At-Risk
44176,9,37.12222222222223,40,80,2024-12-12,2024-01-09,19,339,0.19,0,4.0,2.0,3.0,9.0,20.38,4.444,8.889,0,0,3,High Spender
44177,12,42.225,39,118,2024-12-04,2024-01-02,27,338,0.25,0,3.0,3.0,3.0,9.0,26.18,3.25,9.833,0,0,1,Casual
44178,4,36.05,18,46,2024-11-04,2024-01-22,57,288,0.1,1,2.0,1.0,2.0,5.0,16.09,4.5,11.5,0,0,0,At-Risk
44179,10,29.440000000000005,25,94,2024-09-13,2024-01-01,109,257,0.27,1,1.0,4.0,2.0,7.0,19.88,2.5,9.4,0,0,0,At-Risk
44180,13,38.4,33,99,2024-11-15,2024-01-05,46,316,0.29,1,2.0,4.0,3.0,9.0,23.17,2.538,7.615,0,1,1,Casual
44181,12,54.916666666666664,56,129,2024-12-23,2024-01-13,8,346,0.24,0,5.0,3.0,4.0,12.0,31.11,4.667,10.75,1,0,2,High Engagement
44182,10,32.87,70,107,2024-12-28,2024-03-15,3,289,0.24,0,5.0,3.0,5.0,13.0,22.16,7.0,10.7,1,0,3,High Spender
44183,10,26.95,90,68,2024-12-29,2024-03-09,2,296,0.24,0,5.0,3.0,5.0,13.0,16.25,9.0,6.8,1,0,3,High Spender
44184,7,36.957142857142856,21,74,2024-12-09,2024-01-14,22,331,0.15,0,3.0,1.0,2.0,6.0,19.53,3.0,10.571,0,0,0,At-Risk
44185,4,28.2,12,43,2024-12-25,2024-01-01,6,360,0.08,0,5.0,1.0,1.0,7.0,13.34,3.0,10.75,0,0,0,At-Risk
44186,8,34.95,24,93,2024-10-11,2024-01-12,81,274,0.2,1,1.0,2.0,2.0,5.0,21.14,3.0,11.625,0,0,0,At-Risk
44187,8,16.8625,85,73,2024-12-22,2024-02-16,9,311,0.18,0,5.0,1.0,5.0,11.0,13.52,10.625,9.125,1,0,3,High Spender
44188,8,23.9875,36,98,2024-07-26,2024-01-17,158,192,0.29,1,1.0,4.0,3.0,8.0,18.74,4.5,12.25,0,1,3,High Spender
44189,5,37.82000000000001,24,49,2024-08-02,2024-06-12,151,52,0.44,1,1.0,5.0,2.0,8.0,18.3,4.8,9.8,0,1,3,High Spender
44190,11,32.5,69,103,2024-12-27,2024-02-23,4,309,0.25,0,5.0,3.0,5.0,13.0,21.67,6.273,9.364,1,0,3,High Spender
44191,10,52.2,16,75,2024-12-19,2024-05-01,12,233,0.3,0,4.0,4.0,1.0,9.0,24.81,1.6,7.5,0,1,1,Casual
44192,9,26.977777777777774,71,94,2024-12-02,2024-01-29,29,309,0.2,0,3.0,2.0,5.0,10.0,18.86,7.889,10.444,1,0,3,High Spender
44193,14,28.12142857142857,52,131,2024-12-04,2024-01-02,27,338,0.29,0,3.0,4.0,4.0,11.0,23.48,3.714,9.357,0,1,2,High Engagement
44194,11,29.645454545454548,49,149,2024-12-19,2024-01-12,12,343,0.22,0,4.0,2.0,4.0,10.0,25.57,4.455,13.545,0,0,2,High Engagement
44195,13,27.261538461538464,42,129,2024-10-10,2024-01-03,82,282,0.32,1,1.0,5.0,4.0,10.0,23.13,3.231,9.923,0,1,2,High Engagement
44196,13,29.16923076923077,79,135,2024-12-28,2024-02-17,3,316,0.29,0,5.0,4.0,5.0,14.0,24.22,6.077,10.385,1,1,2,High Engagement
44197,6,14.233333333333334,27,54,2024-06-14,2024-01-31,200,136,0.31,1,1.0,5.0,2.0,8.0,11.23,4.5,9.0,0,1,0,At-Risk
44198,12,28.083333333333332,47,104,2024-08-30,2024-01-12,123,232,0.36,1,1.0,5.0,4.0,10.0,20.89,3.917,8.667,0,1,2,High Engagement
44199,12,34.141666666666666,31,75,2024-11-21,2024-01-22,40,305,0.28,1,2.0,4.0,3.0,9.0,19.31,2.583,6.25,0,0,0,At-Risk
44200,14,49.65,16,160,2024-12-29,2024-03-02,2,303,0.32,0,5.0,5.0,1.0,11.0,33.14,1.143,11.429,0,1,2,High Engagement
44201,12,51.725,29,126,2024-12-18,2024-01-09,13,345,0.24,0,4.0,3.0,2.0,9.0,29.83,2.417,10.5,0,0,1,Casual
44202,9,26.51111111111111,26,68,2024-12-15,2024-02-21,16,299,0.21,0,4.0,2.0,2.0,8.0,16.0,2.889,7.556,0,0,0,At-Risk
44203,8,34.4125,23,110,2024-12-28,2024-07-03,3,179,0.31,0,5.0,5.0,2.0,12.0,23.22,2.875,13.75,0,1,2,High Engagement
44204,8,28.6625,47,63,2024-12-17,2024-05-09,14,223,0.25,0,4.0,3.0,4.0,11.0,16.28,5.875,7.875,0,0,3,High Spender
44205,11,18.39090909090909,20,163,2024-12-26,2024-03-26,5,276,0.28,0,5.0,4.0,2.0,11.0,23.92,1.818,14.818,0,0,2,High Engagement
44206,8,33.1875,22,67,2024-08-28,2024-01-18,125,224,0.25,1,1.0,3.0,2.0,6.0,18.06,2.75,8.375,0,0,0,At-Risk
44207,11,13.372727272727271,57,102,2024-12-30,2024-01-01,1,365,0.21,0,5.0,2.0,5.0,12.0,15.66,5.182,9.273,1,0,3,High Spender
44208,9,24.044444444444444,40,125,2024-11-23,2024-05-06,38,202,0.31,1,2.0,5.0,3.0,10.0,21.7,4.444,13.889,0,1,2,High Engagement
44209,8,30.5375,38,94,2024-12-22,2024-02-04,9,323,0.17,0,5.0,1.0,3.0,9.0,19.81,4.75,11.75,0,0,3,High Spender
44210,6,25.333333333333332,23,62,2024-11-02,2024-01-29,59,279,0.15,1,2.0,1.0,2.0,5.0,14.77,3.833,10.333,0,0,0,At-Risk
44211,11,25.70909090909091,47,75,2024-12-08,2024-01-25,23,319,0.24,0,3.0,3.0,4.0,10.0,16.62,4.273,6.818,0,0,3,High Spender
44212,10,31.77,25,75,2024-12-27,2024-02-15,4,317,0.22,0,5.0,2.0,2.0,9.0,18.36,2.5,7.5,0,0,0,At-Risk
44213,12,34.050000000000004,59,94,2024-12-17,2024-01-21,14,332,0.25,0,4.0,3.0,5.0,12.0,21.18,4.917,7.833,1,0,3,High Spender
44214,14,34.68571428571429,43,149,2024-12-17,2024-01-03,14,350,0.28,0,4.0,4.0,4.0,12.0,27.32,3.071,10.643,0,0,2,High Engagement
44215,11,29.681818181818183,15,99,2024-12-30,2024-01-03,1,363,0.21,0,5.0,2.0,1.0,8.0,20.24,1.364,9.0,0,0,0,At-Risk
44216,14,32.371428571428574,74,128,2024-12-18,2024-02-10,13,313,0.31,0,4.0,5.0,5.0,14.0,24.52,5.286,9.143,1,1,2,High Engagement
44217,15,32.81333333333333,90,184,2024-11-29,2024-03-16,32,259,0.41,1,3.0,5.0,5.0,13.0,30.99,6.0,12.267,1,1,2,High Engagement
44218,14,38.785714285714285,53,145,2024-10-16,2024-01-10,76,281,0.35,1,1.0,5.0,4.0,10.0,28.41,3.786,10.357,1,1,2,High Engagement
44219,14,24.792857142857144,51,139,2024-12-22,2024-01-21,9,337,0.29,0,5.0,4.0,4.0,13.0,23.33,3.643,9.929,0,1,2,High Engagement
44220,11,44.190909090909095,68,94,2024-12-26,2024-01-16,5,346,0.22,0,5.0,2.0,5.0,12.0,24.1,6.182,8.545,1,0,3,High Spender
44221,7,43.642857142857146,2,67,2024-11-26,2024-03-13,35,259,0.19,1,2.0,2.0,1.0,5.0,20.96,0.286,9.571,0,0,1,Casual
44222,9,30.188888888888886,29,107,2024-12-16,2024-01-10,15,342,0.18,0,4.0,1.0,2.0,7.0,21.12,3.222,11.889,0,0,0,At-Risk
44223,11,33.64545454545455,21,115,2024-12-25,2024-02-04,6,326,0.24,0,5.0,3.0,2.0,10.0,23.24,1.909,10.455,0,0,1,Casual
44224,15,35.44666666666667,15,107,2024-11-15,2024-01-02,46,319,0.33,1,2.0,5.0,1.0,8.0,23.3,1.0,7.133,0,1,1,Casual
44225,7,39.92857142857143,9,76,2024-10-03,2024-01-03,89,275,0.18,1,1.0,1.0,1.0,3.0,20.76,1.286,10.857,0,0,0,At-Risk
44226,12,33.28333333333333,54,110,2024-12-19,2024-02-11,12,313,0.27,0,4.0,4.0,4.0,12.0,22.73,4.5,9.167,1,0,2,High Engagement
44227,7,47.0,27,94,2024-11-10,2024-06-27,51,137,0.36,1,2.0,5.0,2.0,9.0,25.5,3.857,13.429,0,1,1,Casual
44228,12,37.14166666666667,34,97,2024-10-16,2024-01-03,76,288,0.29,1,1.0,4.0,3.0,8.0,22.59,2.833,8.083,0,1,1,Casual
44229,9,40.46666666666667,31,85,2024-10-21,2024-01-12,71,284,0.22,1,1.0,2.0,3.0,6.0,22.03,3.444,9.444,0,0,1,Casual
44230,5,19.5,2,57,2024-12-08,2024-07-29,23,133,0.26,0,3.0,4.0,1.0,8.0,12.93,0.4,11.4,0,0,0,At-Risk
44231,8,49.3125,30,98,2024-11-06,2024-01-04,55,308,0.18,1,2.0,1.0,3.0,6.0,25.9,3.75,12.25,0,0,1,Casual
44232,7,32.371428571428574,40,71,2024-12-15,2024-06-27,16,172,0.28,0,4.0,4.0,3.0,11.0,18.36,5.714,10.143,0,0,3,High Spender
44233,9,33.077777777777776,40,126,2024-08-03,2024-01-10,150,207,0.3,1,1.0,4.0,3.0,8.0,24.48,4.444,14.0,0,1,2,High Engagement
44234,9,33.52222222222222,30,80,2024-10-16,2024-01-16,76,275,0.23,1,1.0,3.0,3.0,7.0,19.46,3.333,8.889,0,0,0,At-Risk
44235,9,22.566666666666663,2,64,2024-10-27,2024-02-26,65,245,0.26,1,1.0,4.0,1.0,6.0,14.59,0.222,7.111,0,0,0,At-Risk
44236,15,33.70666666666667,52,116,2024-12-20,2024-02-01,11,324,0.32,0,4.0,5.0,4.0,13.0,23.69,3.467,7.733,0,1,2,High Engagement
44237,8,36.9125,51,100,2024-12-26,2024-02-02,5,329,0.17,0,5.0,1.0,4.0,10.0,22.35,6.375,12.5,0,0,3,High Spender
44238,14,27.964285714285715,79,139,2024-10-30,2024-01-07,62,298,0.33,1,1.0,5.0,5.0,11.0,24.44,5.643,9.929,1,1,2,High Engagement
44239,8,55.25,52,82,2024-11-21,2024-02-06,40,290,0.19,1,2.0,2.0,4.0,8.0,26.03,6.5,10.25,0,0,1,Casual
44240,7,29.985714285714288,28,69,2024-12-17,2024-01-27,14,326,0.15,0,4.0,1.0,2.0,7.0,16.91,4.0,9.857,0,0,0,At-Risk
44241,11,32.68181818181818,11,94,2024-11-15,2024-02-04,46,286,0.27,1,2.0,4.0,1.0,7.0,20.85,1.0,8.545,0,0,0,At-Risk
44242,9,47.21111111111111,34,82,2024-12-14,2024-01-02,17,348,0.18,0,4.0,1.0,3.0,8.0,23.58,3.778,9.111,0,0,1,Casual
44243,8,52.925,8,89,2024-10-12,2024-01-05,80,282,0.2,1,1.0,2.0,1.0,4.0,26.11,1.0,11.125,0,0,1,Casual
44244,8,30.0625,45,82,2024-12-25,2024-01-18,6,343,0.16,0,5.0,1.0,4.0,10.0,18.35,5.625,10.25,0,0,3,High Spender
44245,9,41.72222222222222,41,88,2024-10-18,2024-02-15,74,247,0.26,1,1.0,4.0,3.0,8.0,22.89,4.556,9.778,0,0,1,Casual
44246,8,41.6625,15,67,2024-12-29,2024-02-28,2,306,0.18,0,5.0,1.0,1.0,7.0,20.32,1.875,8.375,0,0,1,Casual
44247,13,30.82307692307692,86,109,2024-12-28,2024-01-30,3,334,0.27,0,5.0,4.0,5.0,14.0,21.88,6.615,8.385,1,0,3,High Spender
44248,10,39.29,15,85,2024-12-25,2024-01-07,6,354,0.2,0,5.0,2.0,1.0,8.0,21.6,1.5,8.5,0,0,1,Casual
44249,6,23.683333333333337,27,72,2024-09-18,2024-04-04,104,168,0.25,1,1.0,3.0,2.0,6.0,15.74,4.5,12.0,0,0,0,At-Risk
44250,15,24.506666666666668,38,123,2024-12-29,2024-01-14,2,351,0.3,0,5.0,4.0,3.0,12.0,21.59,2.533,8.2,0,1,2,High Engagement
44251,12,33.358333333333334,54,107,2024-12-09,2024-01-15,22,330,0.25,0,3.0,3.0,4.0,10.0,22.35,4.5,8.917,1,0,3,High Spender
44252,7,26.2,18,58,2024-10-18,2024-01-03,74,290,0.17,1,1.0,1.0,2.0,4.0,14.69,2.571,8.286,0,0,0,At-Risk
44253,8,45.2625,16,64,2024-09-09,2024-01-05,113,249,0.22,1,1.0,2.0,1.0,4.0,21.24,2.0,8.0,0,0,1,Casual
44254,9,39.37777777777777,34,72,2024-10-24,2024-01-19,68,280,0.22,1,1.0,2.0,3.0,6.0,20.33,3.778,8.0,0,0,1,Casual
44255,16,29.7625,63,126,2024-12-21,2024-02-06,10,320,0.35,0,4.0,5.0,5.0,14.0,23.69,3.938,7.875,1,1,2,High Engagement
44256,5,27.1,12,24,2024-09-23,2024-04-26,99,151,0.23,1,1.0,3.0,1.0,5.0,11.59,2.4,4.8,0,0,0,At-Risk
44257,9,39.63333333333333,20,73,2024-11-24,2024-01-19,37,311,0.2,1,2.0,2.0,2.0,6.0,20.43,2.222,8.111,0,0,0,At-Risk
44258,5,34.1,26,54,2024-11-21,2024-02-11,40,285,0.12,1,2.0,1.0,2.0,5.0,16.43,5.2,10.8,0,0,0,At-Risk
44259,16,57.7875,59,197,2024-12-15,2024-01-02,16,349,0.32,0,4.0,5.0,5.0,14.0,39.5,3.688,12.312,1,1,2,High Engagement
44260,13,38.90769230769231,26,112,2024-12-11,2024-02-20,20,296,0.31,0,3.0,5.0,2.0,10.0,24.79,2.0,8.615,0,1,1,Casual
44261,15,43.166666666666664,72,119,2024-12-27,2024-01-13,4,350,0.3,0,5.0,4.0,5.0,14.0,26.76,4.8,7.933,1,1,2,High Engagement
44262,6,32.18333333333333,63,55,2024-10-02,2024-01-25,90,252,0.17,1,1.0,1.0,5.0,7.0,16.17,10.5,9.167,1,0,3,High Spender
44263,8,41.9125,55,87,2024-11-25,2024-02-04,36,296,0.19,1,2.0,2.0,4.0,8.0,22.56,6.875,10.875,1,0,3,High Spender
44264,7,59.8,29,92,2024-09-16,2024-03-24,106,177,0.28,1,1.0,4.0,2.0,7.0,28.81,4.143,13.143,0,0,1,Casual
44265,18,39.54444444444445,39,187,2024-12-26,2024-01-08,5,354,0.36,0,5.0,5.0,3.0,13.0,33.13,2.167,10.389,0,1,2,High Engagement
44266,8,11.7125,6,80,2024-12-21,2024-01-13,10,344,0.16,0,4.0,1.0,1.0,6.0,12.63,0.75,10.0,0,0,0,At-Risk
44267,5,42.64,6,54,2024-12-22,2024-08-17,9,128,0.27,0,5.0,4.0,1.0,10.0,19.6,1.2,10.8,0,0,1,Casual
44268,6,15.216666666666669,2,61,2024-09-24,2024-01-02,98,267,0.16,1,1.0,1.0,1.0,3.0,11.67,0.333,10.167,0,0,0,At-Risk
44269,14,36.95,72,145,2024-11-20,2024-01-28,41,298,0.33,1,2.0,5.0,5.0,12.0,27.78,5.143,10.357,1,1,2,High Engagement
44270,16,48.39375,69,154,2024-12-16,2024-01-27,15,325,0.34,0,4.0,5.0,5.0,14.0,32.2,4.312,9.625,1,1,2,High Engagement
44271,8,24.525,27,85,2024-12-27,2024-01-17,4,346,0.16,0,5.0,1.0,2.0,8.0,17.01,3.375,10.625,0,0,0,At-Risk
44272,11,27.536363636363635,59,89,2024-12-07,2024-06-17,24,174,0.44,0,3.0,5.0,5.0,13.0,19.46,5.364,8.091,1,1,2,High Engagement
44273,12,32.05833333333333,65,148,2024-12-06,2024-01-07,25,335,0.25,0,3.0,3.0,5.0,11.0,26.31,5.417,12.333,1,0,2,High Engagement
44274,11,32.46363636363637,45,89,2024-12-11,2024-01-23,20,324,0.24,0,3.0,3.0,4.0,10.0,20.13,4.091,8.091,0,0,3,High Spender
44275,13,29.153846153846153,67,129,2024-12-29,2024-01-11,2,354,0.26,0,5.0,4.0,5.0,14.0,23.46,5.154,9.923,1,0,2,High Engagement
44276,9,30.766666666666666,12,76,2024-07-31,2024-01-04,153,210,0.3,1,1.0,4.0,1.0,6.0,18.49,1.333,8.444,0,1,0,At-Risk
44277,12,28.40833333333333,23,114,2024-11-07,2024-02-21,54,261,0.32,1,2.0,5.0,2.0,9.0,21.89,1.917,9.5,0,1,2,High Engagement
44278,6,17.849999999999998,40,47,2024-11-06,2024-04-16,55,205,0.2,1,2.0,2.0,3.0,7.0,11.14,6.667,7.833,0,0,3,High Spender
44279,16,26.15625,52,151,2024-11-16,2024-01-08,45,314,0.36,1,2.0,5.0,4.0,11.0,25.29,3.25,9.438,0,1,2,High Engagement
44280,12,18.975,33,79,2024-12-26,2024-01-24,5,338,0.25,0,5.0,3.0,3.0,11.0,15.07,2.75,6.583,0,0,0,At-Risk
44281,11,65.32727272727273,67,100,2024-11-28,2024-02-08,33,295,0.26,1,3.0,4.0,5.0,12.0,31.24,6.091,9.091,1,0,1,Casual
44282,6,38.6,50,88,2024-08-03,2024-01-12,150,205,0.2,1,1.0,2.0,4.0,7.0,21.71,8.333,14.667,0,0,3,High Spender
44283,13,14.430769230769233,56,91,2024-11-10,2024-02-04,51,281,0.32,1,2.0,5.0,4.0,11.0,15.26,4.308,7.0,1,1,3,High Spender
44284,10,63.129999999999995,92,76,2024-12-21,2024-02-08,10,318,0.22,0,4.0,2.0,5.0,11.0,27.88,9.2,7.6,1,0,3,High Spender
44285,9,28.577777777777776,72,86,2024-12-09,2024-04-05,22,249,0.25,0,3.0,3.0,5.0,11.0,18.69,8.0,9.556,1,0,3,High Spender
44286,9,29.877777777777776,35,93,2024-11-24,2024-02-18,37,281,0.22,1,2.0,2.0,3.0,7.0,19.7,3.889,10.333,0,0,0,At-Risk
44287,8,47.475,31,78,2024-11-19,2024-01-17,42,308,0.18,1,2.0,1.0,3.0,6.0,23.23,3.875,9.75,0,0,1,Casual
44288,12,58.75833333333333,61,83,2024-12-30,2024-01-02,1,364,0.23,0,5.0,3.0,5.0,13.0,27.35,5.083,6.917,1,0,1,Casual
44289,7,73.08571428571429,8,86,2024-10-18,2024-02-06,74,256,0.19,1,1.0,2.0,1.0,4.0,31.8,1.143,12.286,0,0,1,Casual
44290,14,32.028571428571425,83,152,2024-12-22,2024-02-20,9,307,0.32,0,5.0,5.0,5.0,15.0,27.0,5.929,10.857,1,1,2,High Engagement
